Timestamp,Item,Top_Bid,Top_Ask,Bid_Volume,Ask_Volume,Seconds_Since_Fetch
2026-09-04 00:41:01,RECOMBOBULATOR_3000,9751250.0,9229513.5,32,4,60.22323775291443
2026-09-04 00:41:01,SUMMONING_EYE,1215274.2,1145118.0,3,22,60.22323775291443
2026-09-04 00:42:01,BOOSTER_COOKIE,11999977.1,11605642.1,28,7,60.14972424507141
2026-09-04 00:42:01,ENCHANTED_DIAMOND,1513.2,1235.0,1536,15775,60.14972424507141
2026-09-04 00:42:01,ENCHANTED_DIAMOND_BLOCK,206499.2,70000.0,18,21428,60.14972424507141
2026-09-04 00:42:01,NULL_SPHERE,197.7,169.0,427,364936,60.14972424507141
2026-09-04 00:42:01,NULL_OVOID,168797.9,127491.0,1715,2981,60.14972424507141
2026-09-04 00:42:01,RECOMBOBULATOR_3000,9765360.2,9229513.5,4,4,60.14972424507141
2026-09-04 00:42:01,SUMMONING_EYE,1215274.4,1145118.0,1,22,60.14972424507141
2026-09-04 00:43:01,BOOSTER_COOKIE,11999980.0,11605642.2,83,1,60.17890930175781
2026-09-04 00:43:01,ENCHANTED_DIAMOND,1515.0,1235.0,873,15775,60.17890930175781
2026-09-04 00:43:01,ENCHANTED_DIAMOND_BLOCK,206499.2,70000.0,18,21428,60.17890930175781
2026-09-04 00:43:01,NULL_SPHERE,197.7,169.0,427,364936,60.17890930175781
2026-09-04 00:43:01,NULL_OVOID,168797.9,127491.0,1715,2981,60.17890930175781
2026-09-04 00:43:01,RECOMBOBULATOR_3000,9700000.0,9229513.1,5,9,60.17890930175781
2026-09-04 00:43:01,SUMMONING_EYE,1215274.4,1145118.0,1,22,60.17890930175781
2026-09-04 00:44:01,BOOSTER_COOKIE,11999990.4,11605638.5,23,1,60.174030780792236
2026-09-04 00:44:01,ENCHANTED_DIAMOND,1515.0,1235.0,873,15775,60.174030780792236
2026-09-04 00:44:01,ENCHANTED_DIAMOND_BLOCK,206499.2,70000.0,18,21428,60.174030780792236
2026-09-04 00:44:01,NULL_SPHERE,197.7,169.0,427,364936,60.174030780792236
2026-09-04 00:44:01,NULL_OVOID,168797.9,127491.0,1715,2981,60.174030780792236
2026-09-04 00:44:01,RECOMBOBULATOR_3000,9700000.0,9229513.5,5,4,60.174030780792236
2026-09-04 00:44:01,SUMMONING_EYE,1215275.6,1136972.9,2,49,60.174030780792236
2026-09-04 00:45:02,BOOSTER_COOKIE,11999989.7,11605642.1,1,7,60.195709466934204
2026-09-04 00:45:02,ENCHANTED_DIAMOND,1515.0,1235.0,873,15775,60.195709466934204
2026-09-04 00:45:02,ENCHANTED_DIAMOND_BLOCK,206499.2,70000.0,18,21428,60.195709466934204
2026-09-04 00:45:02,NULL_SPHERE,197.7,169.0,427,364936,60.195709466934204
2026-09-04 00:45:02,NULL_OVOID,168797.9,127491.0,1715,2981,60.195709466934204
2026-09-04 00:45:02,RECOMBOBULATOR_3000,9800000.0,9229512.2,110,6,60.195709466934204
2026-09-04 00:45:02,SUMMONING_EYE,1215274.2,1136972.9,3,49,60.195709466934204
2026-09-04 00:46:02,BOOSTER_COOKIE,11999989.7,11605636.1,1,1,60.21294665336609
2026-09-04 00:46:02,ENCHANTED_DIAMOND,1515.0,1235.0,873,15775,60.21294665336609
2026-09-04 00:46:02,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.21294665336609
2026-09-04 00:46:02,NULL_SPHERE,197.7,169.0,427,364936,60.21294665336609
2026-09-04 00:46:02,NULL_OVOID,168797.9,127491.0,1715,2981,60.21294665336609
2026-09-04 00:46:02,RECOMBOBULATOR_3000,9822884.8,9229512.2,26,6,60.21294665336609
2026-09-04 00:46:02,SUMMONING_EYE,1215273.0,1136972.2,1,7,60.21294665336609
2026-09-04 00:47:02,BOOSTER_COOKIE,11999989.7,11605638.5,1,1,60.19748377799988
2026-09-04 00:47:02,ENCHANTED_DIAMOND,1515.0,1235.0,873,15775,60.19748377799988
2026-09-04 00:47:02,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.19748377799988
2026-09-04 00:47:02,NULL_SPHERE,197.7,169.0,427,364936,60.19748377799988
2026-09-04 00:47:02,NULL_OVOID,168797.9,127491.0,1715,2981,60.19748377799988
2026-09-04 00:47:02,RECOMBOBULATOR_3000,9932441.9,9229513.1,29,9,60.19748377799988
2026-09-04 00:47:02,SUMMONING_EYE,1215281.8,1120000.5,2,47,60.19748377799988
2026-09-04 00:48:02,BOOSTER_COOKIE,11999992.5,11605638.7,2,1,60.20687127113342
2026-09-04 00:48:02,ENCHANTED_DIAMOND,1515.0,1235.0,873,15775,60.20687127113342
2026-09-04 00:48:02,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.20687127113342
2026-09-04 00:48:02,NULL_SPHERE,197.7,169.0,427,364936,60.20687127113342
2026-09-04 00:48:02,NULL_OVOID,168797.9,127491.0,1715,2981,60.20687127113342
2026-09-04 00:48:02,RECOMBOBULATOR_3000,9850000.0,9229513.1,1,9,60.20687127113342
2026-09-04 00:48:02,SUMMONING_EYE,1215276.6,1136972.2,4,7,60.20687127113342
2026-09-04 00:49:02,BOOSTER_COOKIE,11999995.2,11605642.1,1,7,60.21011209487915
2026-09-04 00:49:02,ENCHANTED_DIAMOND,1515.0,1235.0,873,15775,60.21011209487915
2026-09-04 00:49:02,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.21011209487915
2026-09-04 00:49:02,NULL_SPHERE,197.7,169.0,427,364936,60.21011209487915
2026-09-04 00:49:02,NULL_OVOID,168797.9,127491.0,1715,2981,60.21011209487915
2026-09-04 00:49:02,RECOMBOBULATOR_3000,9846995.5,9229512.2,2,6,60.21011209487915
2026-09-04 00:49:02,SUMMONING_EYE,1215276.2,1136972.9,5,49,60.21011209487915
2026-09-04 00:50:03,BOOSTER_COOKIE,11999995.2,11605642.4,1,1,60.2337851524353
2026-09-04 00:50:03,ENCHANTED_DIAMOND,1513.2,1235.0,1536,15775,60.2337851524353
2026-09-04 00:50:03,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.2337851524353
2026-09-04 00:50:03,NULL_SPHERE,197.7,169.0,427,364936,60.2337851524353
2026-09-04 00:50:03,NULL_OVOID,168797.9,127491.0,1715,2981,60.2337851524353
2026-09-04 00:50:03,RECOMBOBULATOR_3000,9822886.7,9229513.5,34,4,60.2337851524353
2026-09-04 00:50:03,SUMMONING_EYE,1215287.8,1136972.9,1,49,60.2337851524353
2026-09-04 00:51:03,BOOSTER_COOKIE,11999995.2,11605642.8,1,19,60.193211793899536
2026-09-04 00:51:03,ENCHANTED_DIAMOND,1488.8,1235.0,896,15775,60.193211793899536
2026-09-04 00:51:03,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.193211793899536
2026-09-04 00:51:03,NULL_SPHERE,197.7,169.0,427,364936,60.193211793899536
2026-09-04 00:51:03,NULL_OVOID,168797.9,127491.0,1715,2981,60.193211793899536
2026-09-04 00:51:03,RECOMBOBULATOR_3000,9822885.2,9229513.1,1,9,60.193211793899536
2026-09-04 00:51:03,SUMMONING_EYE,1230729.1,1136972.2,4,7,60.193211793899536
2026-09-04 00:52:03,BOOSTER_COOKIE,11999995.2,11625356.3,1,6,60.18827772140503
2026-09-04 00:52:03,ENCHANTED_DIAMOND,1513.2,1235.0,1536,15775,60.18827772140503
2026-09-04 00:52:03,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.18827772140503
2026-09-04 00:52:03,NULL_SPHERE,197.7,169.0,427,364936,60.18827772140503
2026-09-04 00:52:03,NULL_OVOID,168798.0,127491.0,2176,2981,60.18827772140503
2026-09-04 00:52:03,RECOMBOBULATOR_3000,9822885.2,9227379.9,1,15,60.18827772140503
2026-09-04 00:52:03,SUMMONING_EYE,1239990.8,1136972.2,20,7,60.18827772140503
2026-09-04 00:53:03,BOOSTER_COOKIE,11999990.4,11625356.7,23,1,60.2239990234375
2026-09-04 00:53:03,ENCHANTED_DIAMOND,1513.2,1235.0,1536,15775,60.2239990234375
2026-09-04 00:53:03,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.2239990234375
2026-09-04 00:53:03,NULL_SPHERE,197.7,169.0,427,364936,60.2239990234375
2026-09-04 00:53:03,NULL_OVOID,168798.0,127491.0,2176,2981,60.2239990234375
2026-09-04 00:53:03,RECOMBOBULATOR_3000,9822886.6,9227379.4,23,192,60.2239990234375
2026-09-04 00:53:03,SUMMONING_EYE,1239991.3,1136972.9,4,49,60.2239990234375
2026-09-04 00:54:03,BOOSTER_COOKIE,11999980.0,11625356.7,83,1,60.2436318397522
2026-09-04 00:54:03,ENCHANTED_DIAMOND,1488.8,1235.0,896,15775,60.2436318397522
2026-09-04 00:54:03,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.2436318397522
2026-09-04 00:54:03,NULL_SPHERE,197.7,169.0,427,364936,60.2436318397522
2026-09-04 00:54:03,NULL_OVOID,168797.9,127491.0,1715,2981,60.2436318397522
2026-09-04 00:54:03,RECOMBOBULATOR_3000,9822885.2,9227379.9,1,15,60.2436318397522
2026-09-04 00:54:03,SUMMONING_EYE,1239987.8,1136975.0,2,6,60.2436318397522
2026-09-04 00:55:04,BOOSTER_COOKIE,11999989.7,11625357.0,1,1,60.23111128807068
2026-09-04 00:55:04,ENCHANTED_DIAMOND,1467.0,1235.0,640,15775,60.23111128807068
2026-09-04 00:55:04,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.23111128807068
2026-09-04 00:55:04,NULL_SPHERE,197.7,169.0,427,364936,60.23111128807068
2026-09-04 00:55:04,NULL_OVOID,168798.0,127491.0,2176,2981,60.23111128807068
2026-09-04 00:55:04,RECOMBOBULATOR_3000,9822886.7,9229512.2,34,6,60.23111128807068
2026-09-04 00:55:04,SUMMONING_EYE,1239996.1,1136975.0,1,6,60.23111128807068
2026-09-04 00:56:04,BOOSTER_COOKIE,11999989.7,11625356.8,1,8,60.21439838409424
2026-09-04 00:56:04,ENCHANTED_DIAMOND,1467.0,1235.0,640,15775,60.21439838409424
2026-09-04 00:56:04,ENCHANTED_DIAMOND_BLOCK,206499.2,70000.0,18,21428,60.21439838409424
2026-09-04 00:56:04,NULL_SPHERE,197.7,169.0,427,364936,60.21439838409424
2026-09-04 00:56:04,NULL_OVOID,168798.0,127491.0,2176,2981,60.21439838409424
2026-09-04 00:56:04,RECOMBOBULATOR_3000,9822886.6,9229512.2,23,6,60.21439838409424
2026-09-04 00:56:04,SUMMONING_EYE,1242968.6,1136975.0,1,6,60.21439838409424
2026-09-04 00:57:04,BOOSTER_COOKIE,11999989.7,11625357.0,1,1,60.206440687179565
2026-09-04 00:57:04,ENCHANTED_DIAMOND,1467.0,1235.0,640,15775,60.206440687179565
2026-09-04 00:57:04,ENCHANTED_DIAMOND_BLOCK,206499.2,70000.0,18,21428,60.206440687179565
2026-09-04 00:57:04,NULL_SPHERE,197.7,169.0,427,364936,60.206440687179565
2026-09-04 00:57:04,NULL_OVOID,168798.0,127491.0,2176,2981,60.206440687179565
2026-09-04 00:57:04,RECOMBOBULATOR_3000,9822885.2,9229512.2,1,6,60.206440687179565
2026-09-04 00:57:04,SUMMONING_EYE,1239999.8,1145118.2,14,8,60.206440687179565
2026-09-04 00:58:04,BOOSTER_COOKIE,11999979.9,11605636.1,8,1,60.19544219970703
2026-09-04 00:58:04,ENCHANTED_DIAMOND,1467.0,1235.0,640,15775,60.19544219970703
2026-09-04 00:58:04,ENCHANTED_DIAMOND_BLOCK,206498.4,70000.0,31,21428,60.19544219970703
2026-09-04 00:58:04,NULL_SPHERE,197.7,169.0,427,364936,60.19544219970703
2026-09-04 00:58:04,NULL_OVOID,168798.0,127491.0,2176,2981,60.19544219970703
2026-09-04 00:58:04,RECOMBOBULATOR_3000,9900000.0,9229513.1,31,9,60.19544219970703
2026-09-04 00:58:04,SUMMONING_EYE,1239999.0,1145118.2,190,8,60.19544219970703
2026-09-04 00:59:04,BOOSTER_COOKIE,11999977.1,11605636.6,28,1,60.20385694503784
2026-09-04 00:59:04,ENCHANTED_DIAMOND,1467.0,1235.0,640,15775,60.20385694503784
2026-09-04 00:59:04,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.20385694503784
2026-09-04 00:59:04,NULL_SPHERE,197.7,169.0,427,364936,60.20385694503784
2026-09-04 00:59:04,NULL_OVOID,168798.0,127491.0,2176,2981,60.20385694503784
2026-09-04 00:59:04,RECOMBOBULATOR_3000,10299987.0,9229513.5,220,4,60.20385694503784
2026-09-04 00:59:04,SUMMONING_EYE,1240000.0,1145118.2,29,8,60.20385694503784
2026-09-04 01:00:05,BOOSTER_COOKIE,11999977.1,11605638.7,28,1,60.22405409812927
2026-09-04 01:00:05,ENCHANTED_DIAMOND,1488.8,1235.0,896,15775,60.22405409812927
2026-09-04 01:00:05,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.22405409812927
2026-09-04 01:00:05,NULL_SPHERE,197.7,169.0,427,364936,60.22405409812927
2026-09-04 01:00:05,NULL_OVOID,168798.0,127491.0,2176,2981,60.22405409812927
2026-09-04 01:00:05,RECOMBOBULATOR_3000,10300000.0,9229513.5,2,4,60.22405409812927
2026-09-04 01:00:05,SUMMONING_EYE,1240000.0,1147547.7,29,1,60.22405409812927
2026-09-04 01:01:05,BOOSTER_COOKIE,11999980.0,11605642.1,83,7,60.16035842895508
2026-09-04 01:01:05,ENCHANTED_DIAMOND,1488.8,1235.0,896,15775,60.16035842895508
2026-09-04 01:01:05,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.16035842895508
2026-09-04 01:01:05,NULL_SPHERE,196.9,169.0,62,364936,60.16035842895508
2026-09-04 01:01:05,NULL_OVOID,168798.0,127491.0,2176,2981,60.16035842895508
2026-09-04 01:01:05,RECOMBOBULATOR_3000,10299987.0,9233593.5,220,8,60.16035842895508
2026-09-04 01:01:05,SUMMONING_EYE,1239999.8,1147551.6,14,27,60.16035842895508
2026-09-04 01:02:05,BOOSTER_COOKIE,11999979.9,11605642.1,8,7,60.17758655548096
2026-09-04 01:02:05,ENCHANTED_DIAMOND,1429.6,1235.0,896,15775,60.17758655548096
2026-09-04 01:02:05,ENCHANTED_DIAMOND_BLOCK,206498.1,70000.0,8,21428,60.17758655548096
2026-09-04 01:02:05,NULL_SPHERE,196.9,169.0,62,364936,60.17758655548096
2026-09-04 01:02:05,NULL_OVOID,168798.0,127491.0,2176,2981,60.17758655548096
2026-09-04 01:02:05,RECOMBOBULATOR_3000,10299987.0,9233595.9,220,234,60.17758655548096
2026-09-04 01:02:05,SUMMONING_EYE,1239998.0,1147551.6,2,27,60.17758655548096
2026-09-04 01:03:05,BOOSTER_COOKIE,11999976.5,11605638.7,11,1,60.202312707901
2026-09-04 01:03:05,ENCHANTED_DIAMOND,1429.6,1235.0,896,15775,60.202312707901
2026-09-04 01:03:05,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.202312707901
2026-09-04 01:03:05,NULL_SPHERE,196.9,169.0,62,364936,60.202312707901
2026-09-04 01:03:05,NULL_OVOID,168798.0,127491.0,2176,2981,60.202312707901
2026-09-04 01:03:05,RECOMBOBULATOR_3000,10250000.0,9233595.6,56,2,60.202312707901
2026-09-04 01:03:05,SUMMONING_EYE,1240000.0,1147551.6,29,27,60.202312707901
2026-09-04 01:04:05,BOOSTER_COOKIE,11999976.2,11605636.6,29,1,60.20184898376465
2026-09-04 01:04:05,ENCHANTED_DIAMOND,1429.6,1235.0,896,15775,60.20184898376465
2026-09-04 01:04:05,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.20184898376465
2026-09-04 01:04:05,NULL_SPHERE,196.9,169.0,62,364936,60.20184898376465
2026-09-04 01:04:05,NULL_OVOID,168798.0,127491.0,2176,2981,60.20184898376465
2026-09-04 01:04:05,RECOMBOBULATOR_3000,10300000.0,9233595.9,2,234,60.20184898376465
2026-09-04 01:04:05,SUMMONING_EYE,1240000.0,1147552.6,29,8,60.20184898376465
2026-09-04 01:05:06,BOOSTER_COOKIE,11999976.5,11605638.5,11,1,60.195149421691895
2026-09-04 01:05:06,ENCHANTED_DIAMOND,1429.6,1235.0,896,15775,60.195149421691895
2026-09-04 01:05:06,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.195149421691895
2026-09-04 01:05:06,NULL_SPHERE,197.7,169.0,427,364936,60.195149421691895
2026-09-04 01:05:06,NULL_OVOID,168798.0,127491.0,2176,2981,60.195149421691895
2026-09-04 01:05:06,RECOMBOBULATOR_3000,10300000.0,9233593.5,2,8,60.195149421691895
2026-09-04 01:05:06,SUMMONING_EYE,1242971.8,1147547.7,4,1,60.195149421691895
2026-09-04 01:06:06,BOOSTER_COOKIE,11999976.5,11605636.6,11,1,60.19848418235779
2026-09-04 01:06:06,ENCHANTED_DIAMOND,1467.0,1235.0,640,15775,60.19848418235779
2026-09-04 01:06:06,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.19848418235779
2026-09-04 01:06:06,NULL_SPHERE,197.7,169.0,427,364936,60.19848418235779
2026-09-04 01:06:06,NULL_OVOID,168798.0,127491.0,2176,2981,60.19848418235779
2026-09-04 01:06:06,RECOMBOBULATOR_3000,10300000.0,9233594.8,2,19,60.19848418235779
2026-09-04 01:06:06,SUMMONING_EYE,1242968.8,1147552.6,1,8,60.19848418235779
2026-09-04 01:07:06,BOOSTER_COOKIE,11999976.4,11605642.1,30,7,60.17456555366516
2026-09-04 01:07:06,ENCHANTED_DIAMOND,1513.2,1235.0,1536,15775,60.17456555366516
2026-09-04 01:07:06,ENCHANTED_DIAMOND_BLOCK,206498.0,70000.0,2,21428,60.17456555366516
2026-09-04 01:07:06,NULL_SPHERE,201.0,169.0,75139,364936,60.17456555366516
2026-09-04 01:07:06,NULL_OVOID,168798.0,127491.0,2176,2981,60.17456555366516
2026-09-04 01:07:06,RECOMBOBULATOR_3000,10299987.0,9233594.8,220,19,60.17456555366516
2026-09-04 01:07:06,SUMMONING_EYE,1240000.0,1147551.6,29,27,60.17456555366516
2026-09-04 01:08:06,BOOSTER_COOKIE,11999976.4,11605642.2,30,1,60.21824264526367
2026-09-04 01:08:06,ENCHANTED_DIAMOND,1513.2,1235.0,1536,15775,60.21824264526367
2026-09-04 01:08:06,ENCHANTED_DIAMOND_BLOCK,206098.7,70000.0,1,21428,60.21824264526367
2026-09-04 01:08:06,NULL_SPHERE,201.0,169.0,75139,364936,60.21824264526367
2026-09-04 01:08:06,NULL_OVOID,168798.0,127491.0,2176,2981,60.21824264526367
2026-09-04 01:08:06,RECOMBOBULATOR_3000,10100000.0,9233595.6,22,2,60.21824264526367
2026-09-04 01:08:06,SUMMONING_EYE,1239998.0,1147551.6,2,27,60.21824264526367
2026-09-04 01:09:06,BOOSTER_COOKIE,11999976.5,11605642.1,11,7,60.16170310974121
2026-09-04 01:09:06,ENCHANTED_DIAMOND,1513.2,1235.0,1536,15775,60.16170310974121
2026-09-04 01:09:06,ENCHANTED_DIAMOND_BLOCK,206098.7,70000.0,1,21428,60.16170310974121
2026-09-04 01:09:06,NULL_SPHERE,200.8,169.0,9,364936,60.16170310974121
2026-09-04 01:09:06,NULL_OVOID,168798.0,127491.0,2176,2981,60.16170310974121
2026-09-04 01:09:06,RECOMBOBULATOR_3000,10100000.0,9233595.6,22,2,60.16170310974121
2026-09-04 01:09:06,SUMMONING_EYE,1239997.9,1147547.7,4,1,60.16170310974121
